%%MatrixMarket matrix coordinate real symmetric
%
%   This file is created containing A to solve AX=b using CHOLMOD library
%
	25	10	-172702482.12300
	25	11	-5626425.00544
	25	12	-49690713.06717
	25	13	-47836.69314
	25	14	-22347642.84814
	25	15	-6119260.83130
	25	16	4993128200.72722
	25	17	638178299.98437
	25	18	-14351634633.39694
	25	19	4637989.50519
	25	20	11877268.43277
	25	21	-95916648.33840
	25	22	337278391.90053
	25	23	-40198440.02196
	25	24	479691498.08529
	25	25	5508882993.57493
	26	1	10506441.63381
	26	2	3580744.70683
	26	3	-36463447.80176
	26	4	-136702968.68126
	26	5	-39614997.84071
	26	6	475845454.58334
	26	7	-7135828.34369
	26	8	-3316723.60259
	26	9	29222034.83262
	26	10	13500914.64154
	26	11	-173125177.21085
	26	12	-10667175.45335
	26	13	-10166.25460
	26	14	-2684589.10462
	26	15	-521043.33153
	26	16	4637989.50519
	26	17	11877268.43277
	26	18	-95916648.33840
	26	19	5247712954.40710
	26	20	642153140.18731
	26	21	-15188689263.10764
	26	22	-17095470.08412
	26	23	90639235.36369
	26	24	-327093.82968
	26	25	33037319.06658
	26	26	5888387808.94215
	27	1	7298848.39450
	27	2	6205217.62706
	27	3	-65532568.29467
	27	4	-7060019.61200
	27	5	-3805669.11034
	27	6	28448514.23374
	27	7	-3072369.93215
	27	8	119322.77109
	27	9	-3223571.39931
	27	10	22905338.99436
	27	11	-10653189.42560
	27	12	573540.65123
	27	13	  882.98834
	27	14	-3246603.73919
	27	15	-1378298.81465
	27	16	337278391.90053
	27	17	-40198440.02196
	27	18	479691498.08529
	27	19	-17095470.08412
	27	20	90639235.36369
	27	21	-327093.82968
	27	22	282356361.70219
	27	23	47732867.29546
	27	24	-826944339.19114
	27	25	-109987073.17334
	27	26	-33482129.09472
	27	27	326156004.03537
	28	1	 3203.14678
	28	2	 2671.09502
	28	3	-29525.21755
	28	4	-3340.79925
	28	5	-1747.60419
	28	6	12840.03239
	28	7	-1540.52679
	28	8	    0.53595
	28	9	-1330.06932
	28	10	10235.11577
	28	11	-4798.08985
	28	12	  192.89143
	28	13	    0.34588
	28	14	-1610.93409
	28	15	 -684.93407
	28	16	171002.61007
	28	17	-14413.19656
	28	18	181977.39037
	28	19	 2691.98987
	28	20	40212.06777
	28	21	-36208.18236
	28	22	131872.05067
	28	23	22299.62214
	28	24	-371844.97980
	28	25	-38947.75432
	28	26	 7581.12693
	28	27	144317.82881
	28	28	944071.21293
	29	1	454233.81190
	29	2	832178.00435
	29	3	-7041437.91096
	29	4	-1003234.51990
	29	5	-562331.11435
	29	6	4171748.60146
	29	7	-573131.18452
	29	8	-8910.34983
	29	9	145308.93606
	29	10	2497267.04879
	29	11	-1566376.07724
	29	12	-118931.79323
	29	13	  -82.99663
	29	14	-486635.45246
	29	15	-194166.23833
	29	16	58441207.03168
	29	17	-5912551.65094
	29	18	49516025.00541
	29	19	9236590.02573
	29	20	12584911.80172
	29	21	-41975871.23472
	29	22	40645035.52173
	29	23	8333340.40180
	29	24	-118775437.91587
	29	25	-10514667.01437
	29	26	15038259.44368
	29	27	46832557.41373
	29	28	20760.51508
	29	29	8983120.54995
	30	1	37598.10403
	30	2	78570.30658
	30	3	-577688.72758
	30	4	-83642.91570
	30	5	-51592.22268
	30	6	374448.89390
	30	7	-44436.01554
	30	8	  358.30269
	30	9	17110.26426
	30	10	207553.64881
	30	11	-141012.95821
	30	12	-11125.60091
	30	13	   -8.33993
	30	14	-36338.12003
	30	15	-14450.74386
	30	16	5268229.24995
	30	17	-872832.68121
	30	18	6055083.78455
	30	19	1088435.78573
	30	20	1269537.09212
	30	21	-5466153.03853
	30	22	3858209.11049
	30	23	921311.19526
	30	24	-11726691.83281
	30	25	-1514510.48182
	30	26	2032009.56332
	30	27	4652011.62543
	30	28	 2027.32416
	30	29	890410.78102
	30	30	1051441.45182
	31	1	-14880945.88306
	31	2	-3624448.23769
	31	3	35682075.39816
	31	4	-545071.01916
	31	5	-155171.72131
	31	6	1275673.43060
	31	7	-7419235.73617
	31	8	-1622912.36065
	31	9	15143024.81090
	31	10	-13251623.09898
	31	11	-464586.11585
	31	12	-5671861.27444
	31	13	-5494.92154
	31	14	-4556076.84804
	31	15	-1522174.87784
	31	16	-310639630.27473
	31	17	-37209080.62358
	31	18	720767165.73752
	31	19	-8482955.79608
	31	20	-3222869.46313
	31	21	32968037.48128
	31	22	-44237232.94313
	31	23	161375.69782
	31	24	43372864.14262
	31	25	-270188071.70398
	31	26	-12313366.00387
	31	27	-18190126.62166
	31	28	-10912.02197
	31	29	-769418.74314
	31	30	137344.21874
	31	31	2018437260.37848
	32	1	-3624448.23769
	32	2	-1256732.11500
	32	3	10665981.13047
	32	4	-155171.72131
	32	5	-59075.91847
	32	6	451472.44842
	32	7	-1622912.36065
	32	8	-453738.48969
	32	9	3696098.73485
	32	10	-3914812.31576
	32	11	-163624.35938
	32	12	-1351584.25988
	32	13	-1332.56922
	32	14	-976976.72049
	32	15	-326346.67100
	32	16	-37209080.62358
	32	17	-16831064.47119
	32	18	140080852.29265
	32	19	-3222869.46313
	32	20	-2326085.52299
	32	21	18019622.46936
	32	22	161375.69782
	32	23	2521224.93755
	32	24	-19750640.65555
	32	25	-51879302.29269
	32	26	-6721345.01477
	32	27	7312075.71027
	32	28	 2763.34498
	32	29	1659064.86806
	32	30	241766.47589
	32	31	311818266.02241
	32	32	136289398.11276
	33	1	35682075.39816
	33	2	10665981.13047
	33	3	-108397201.45685
	33	4	1275673.43060
	33	5	451472.44842
	33	6	-3820628.10928
	33	7	15143024.81090
	33	8	3696098.73485
	33	9	-36279558.42555
	33	10	39949928.36976
	33	11	1393314.55669
	33	12	13477109.67800
	33	13	12996.65295
	33	14	8565146.29782
	33	15	2704907.22210
	33	16	720767165.73752
	33	17	140080852.29265
	33	18	-2207688935.73094
	33	19	32968037.48128
	33	20	18019622.46936
	33	21	-167744210.94700
	33	22	43372864.14262
	33	23	-19750640.65555
	33	24	153116606.08780
	33	25	824310405.25371
	33	26	62575044.40287
	33	27	-53385421.69813
	33	28	-16609.12296
	33	29	-13656178.82031
	33	30	-2046890.54492
	33	31	-4780099359.40544
	33	32	-1170642843.99110
	33	33	16238311879.37481
	34	1	-1486110.40826
	34	2	-311154.32996
	34	3	3403146.60266
	34	4	-17929858.49220
	34	5	-4502969.30336
	34	6	45451646.92146
	34	7	-2645414.31654
	34	8	-685121.52764
	34	9	6051416.08522
	34	10	-1324607.08653
	34	11	-16875520.40096
	34	12	-2264329.27447
	34	13	-2177.09981
	34	14	-1562874.24257
	34	15	-509188.19393
	34	16	-3108678.87405
	34	17	-1424589.55313
	34	18	17288247.71414
	34	19	-312081378.47053
	34	20	-38613604.16889
	34	21	746993192.87294
	34	22	358316.28151
	34	23	-3689209.09047
	34	24	6999180.79975
	34	25	-6349379.79979
	34	26	-279571499.37969
	34	27	-2507242.39703
	34	28	-1006.83820
	34	29	-809993.33101
	34	30	-118793.77596
	34	31	1290325.29041
	34	32	1104684.10457
	34	33	-9630036.16918
	34	34	2029548004.43485
	35	1	-311154.32996
	35	2	-96077.96839
	35	3	893424.28003
	35	4	-4502969.30336
	35	5	-1648145.84612
	35	6	14231571.36482
	35	7	-685121.52764
	35	8	-250150.92714
	35	9	1977616.43546
	35	10	-340185.49981
	35	11	-5234178.80919
	35	12	-729225.15042
	35	13	 -701.66117
	35	14	-371285.37815
	35	15	-113953.72996
	35	16	-1424589.55313
	35	17	-1201722.44986
	35	18	9523518.89161
	35	19	-38613604.16889
	35	20	-18223650.21036
	35	21	152093035.46517
	35	22	-3689209.09047
	35	23	-2185322.00547
	35	24	16512347.52678
	35	25	-3548106.04983
	35	26	-56322442.95727
	35	27	-6163513.70556
	35	28	-2741.77845
	35	29	-1184821.13732
	35	30	-150424.94637
	35	31	1104684.10457
	35	32	1082813.19930
	35	33	-8403937.22031
	35	34	313503229.58232
	35	35	138282854.20570
	36	1	3403146.60266
	36	2	893424.28003
	36	3	-9721844.09612
	36	4	45451646.92146
	36	5	14231571.36482
	36	6	-147097205.76451
	36	7	6051416.08522
	36	8	1977616.43546
	36	9	-17760065.57003
	36	10	3700260.16921
	36	11	54192793.19857
	36	12	6607984.47371
	36	13	 6283.45189
	36	14	3120111.21492
	36	15	913948.56035
	36	16	17288247.71414
	36	17	9523518.89161
	36	18	-103842012.99606
	36	19	746993192.87295
	36	20	152093035.46517
	36	21	-2399741652.14064
	36	22	6999180.79975
	36	23	16512347.52678
	36	24	-67022760.08566
	36	25	38544891.16241
	36	26	895209051.28442
	36	27	24875005.70273
	36	28	10339.01362
	36	29	6075971.87957
	36	30	875993.98628
	36	31	-9630036.16918
	36	32	-8403937.22031
	36	33	80735145.74528
	36	34	-4796005272.13495
	36	35	-1187007064.99277
	36	36	16448342703.79869
	37	1	-1505688.70408
	37	2	-254802.60986
	37	3	2168436.80216
	37	4	-837681.85880
	37	5	-260486.77718
	37	6	1960295.80132
	37	7	-1037902.81158
	37	8	-212685.76805
	37	9	1788752.38328
	37	10	-856956.77729
	37	11	-709367.74543
	37	12	-686637.33838
	37	13	 -659.54665
	37	14	-689071.98811
	37	15	-241301.45089
	37	16	-32268934.48811
	37	17	-1411201.97732
	37	18	48728391.63695
	37	19	-2166506.51113
	37	20	-1943743.20314
	37	21	7046932.37899
	37	22	-8927845.91620
	37	23	-1125747.23473
	37	24	20036601.41114
	37	25	-19565915.98420
	37	26	-2329294.56277
	37	27	-7796329.31117
	37	28	-3773.18762
	37	29	-948389.02039
	37	30	-74344.79297
	37	31	153728047.34429
	37	32	9176225.92493
	37	33	-174120130.16672
	37	34	38320773.14227
	37	35	16405328.12451
	37	36	-109037722.82398
	37	37	29584692.03554
	38	1	-254802.60986
	38	2	-29689.66211
	38	3	190306.83490
	38	4	-260486.77718
	38	5	-107284.15315
	38	6	780140.96529
	38	7	-212685.76805
	38	8	-50685.18626
	38	9	366892.68540
	38	10	-72419.61695
	38	11	-283030.87560
	38	12	-135534.47580
	38	13	 -135.67809
	38	14	-144034.11750
	38	15	-51621.92883
	38	16	-1411201.97732
	38	17	428641.00201
	38	18	-3028246.02875
	38	19	-1943743.20314
	38	20	-994297.11522
	38	21	7586328.96990
	38	22	-1125747.23473
	38	23	-576567.62994
	38	24	4407182.21837
	38	25	1081850.80658
	38	26	-2797106.22571
	38	27	-1656209.00691
	38	28	 -746.64517
	38	29	-308267.70951
	38	30	-38590.06948
	38	31	9176225.92493
	38	32	-4953862.03119
	38	33	35706070.16464
	38	34	16405328.12451
	38	35	8842917.96249
	38	36	-66282064.29478
	38	37	4618152.48352
	38	38	3032244.60654
	39	1	2168436.80216
	39	2	190306.83490
	39	3	-1337382.80902
	39	4	1960295.80132
	39	5	780140.96529
	39	6	-6101292.40613
	39	7	1788752.38328
	39	8	366892.68540
	39	9	-2994239.32905
	39	10	602663.97485
	39	11	2233312.72865
	39	12	1158072.79790
	39	13	 1107.24544
	39	14	1202117.16058
	39	15	422282.07207
	39	16	48728391.63695
	39	17	-3028246.02875
	39	18	-24649735.81620
	39	19	7046932.37899
	39	20	7586328.96990
	39	21	-34890212.64508
	39	22	20036601.41114
	39	23	4407182.21837
	39	24	-61104116.39526
	39	25	11762390.93545
	39	26	12477561.55599
	39	27	23429489.51282
	39	28	10714.98005
	39	29	3481502.52059
	39	30	360500.20412
	39	31	-174120130.16672
	39	32	35706070.16464
	39	33	-240757225.73210
	39	34	-109037722.82398
	39	35	-66282064.29478
	39	36	417422425.28680
	39	37	-59327881.87414
	39	38	-15947011.92691
	39	39	181582647.56940
	40	1	-13251623.09898
	40	2	-3914812.31576
	40	3	39949928.36976
	40	4	-464586.11585
	40	5	-163624.35938
	40	6	1393314.55669
	40	7	-5671861.27444
	40	8	-1351584.25988
	40	9	13477109.67800
	40	10	-14833074.71111
	40	11	-511913.72171
	40	12	-5061267.94423
	40	13	-4828.57228
	40	14	-3216933.71609
	40	15	-1014209.01776
	40	16	-270188071.70398
	40	17	-51879302.29269
	40	18	824310405.25371
	40	19	-12313366.00387
	40	20	-6721345.01477
	40	21	62575044.40287
	40	22	-18190126.62166
	40	23	7312075.71027
	40	24	-53385421.69813
	40	25	-311584441.72861
	40	26	-23387609.33734
	40	27	18204488.54013
	40	28	 5511.69865
	40	29	4965511.12235
	40	30	759827.07184
	40	31	1560439640.97696
	40	32	422770524.59893
	40	33	-5851697727.94065
	40	34	2307691.47459
	40	35	3204237.15196
	40	36	-31935855.23446
	40	37	58358565.08186
	40	38	-13088085.14797
	40	39	76701125.62545
	40	40	2291250282.91118
	41	1	-1324607.08653
	41	2	-340185.49981
	41	3	3700260.16921
	41	4	-16875520.40096
	41	5	-5234178.80919
	41	6	54192793.19857
	41	7	-2264329.27447
	41	8	-729225.15042
	41	9	6607984.47371
	41	10	-1416967.32202
	41	11	-20095180.90736
	41	12	-2475955.65734
	41	13	-2337.93447
	41	14	-1170268.82204
	41	15	-342156.05194
	41	16	-6349379.79979
	41	17	-3548106.04983
	41	18	38544891.16241
	41	19	-279571499.37969
	41	20	-56322442.95727
	41	21	895209051.28443
	41	22	-2507242.39703
	41	23	-6163513.70556
	41	24	24875005.70273
	41	25	-14316143.42388
	41	26	-337767390.22977
	41	27	-9153731.78263
	41	28	-3844.42016
	41	29	-2253818.44919
	41	30	-327029.08254
	41	31	2307691.47459
	41	32	3204237.15196
	41	33	-31935855.23446
	41	34	1552120933.97841
	41	35	429709401.65063
	41	36	-5951346049.48170
	41	37	39600076.32071
	41	38	23639506.70897
	41	39	-138573546.92574
	41	40	14812663.78438
	41	41	2361212168.10669
	42	1	-856956.77729
	42	2	-72419.61695
	42	3	602663.97485
	42	4	-709367.74543
	42	5	-283030.87560
	42	6	2233312.72865
	42	7	-686637.33838
	42	8	-135534.47580
	42	9	1158072.79790
	42	10	-273143.62502
	42	11	-822674.28858
	42	12	-453949.01372
	42	13	 -427.48225
	42	14	-457602.03233
	42	15	-159311.01114
	42	16	-19565915.98420
	42	17	1081850.80658
	42	18	11762390.93545
	42	19	-2329294.56277
	42	20	-2797106.22571
	42	21	12477561.55599
	42	22	-7796329.31117
	42	23	-1656209.00691
	42	24	23429489.51282
	42	25	-5493442.86263
	42	26	-4527732.71293
	42	27	-9018220.05344
	42	28	-4114.13613
	42	29	-1331224.97100
	42	30	-136842.37319
	42	31	58358565.08186
	42	32	-13088085.14797
	42	33	76701125.62545
	42	34	39600076.32071
	42	35	23639506.70897
	42	36	-138573546.92574
	42	37	21033878.30931
	42	38	5871003.61996
	42	39	-68549532.65441
	42	40	-10604657.00766
	42	41	39268728.36101
	42	42	28913944.19536
	43	1	 -768.70796
	43	2	  -81.59039
	43	3	  642.32141
	43	4	 -615.43182
	43	5	 -236.29632
	43	6	 1843.65131
	43	7	 -604.40649
	43	8	 -122.62767
	43	9	 1020.09819
	43	10	 -275.31569
	43	11	 -675.15171
	43	12	 -395.41576
	43	13	   -0.37680
	43	14	 -404.21047
	43	15	 -141.54332
	43	16	-17162.27467
	43	17	  620.36935
	43	18	13061.08042
	43	19	-2055.27401
	43	20	-2237.76152
	43	21	 9966.43600
	43	22	-6470.50415
	43	23	-1307.35150
	43	24	18777.63281
	43	25	-5757.37185
	43	26	-3557.42271
	43	27	-7222.31898
	43	28	   -3.32555
	43	29	-1045.60774
	43	30	 -105.13700
	43	31	63096.16016
	43	32	-8299.07278
	43	33	39526.19464
	43	34	33267.68406
	43	35	19283.15176
	43	36	-119569.28011
	43	37	18915.72101
	43	38	 4766.08961
	43	39	-55344.91301
	43	40	-8806.82827
	43	41	38431.61898
	43	42	21309.81996
	43	43	944022.38084
	44	1	-109064.32643
	44	2	-18125.22874
	44	3	168500.34843
	44	4	-54524.18894
	44	5	-17701.18028
	44	6	127221.84853
	44	7	-72854.03590
	44	8	-14852.06872
	44	9	128384.17323
	44	10	-66367.31203
	44	11	-46603.30068
	44	12	-49571.29191
	44	13	  -47.21462
	44	14	-47904.80742
	44	15	-16693.31669
	44	16	-1965065.82079
	44	17	-37970.02571
	44	18	2700852.88753
	44	19	-169571.38698
	44	20	-168574.02019
	44	21	744258.43943
	44	22	-580537.32160
	44	23	-100859.21835
	44	24	1436650.74208
	44	25	-1103267.12200
	44	26	-267073.92739
	44	27	-560341.41739
	44	28	 -263.37418
	44	29	-80096.48757
	44	30	-7903.15238
	44	31	8173602.20678
	44	32	-143203.42658
	44	33	-5939091.37476
	44	34	2572742.84240
	44	35	1495587.49575
	44	36	-8994616.69761
	44	37	1736968.74189
	44	38	431960.26491
	44	39	-4597387.63819
	44	40	2740815.63087
	44	41	2982200.43763
	44	42	1785704.72587
	44	43	 1446.20165
	44	44	1089191.16859
	45	1	-2793.82720
	45	2	 -512.11319
	45	3	 4696.95870
	45	4	-1223.29060
	45	5	 -350.46485
	45	6	 2464.29362
	45	7	-1805.27143
	45	8	 -367.92995
	45	9	 3183.21051
	45	10	-1843.83544
	45	11	 -901.61700
	45	12	-1232.62232
	45	13	   -1.17062
	45	14	-1188.36555
	45	15	 -415.56940
	45	16	-44246.61333
	45	17	-1968.51061
	45	18	69354.42952
	45	19	-3626.59605
	45	20	-3099.40590
	45	21	13273.29296
	45	22	-12095.70331
	45	23	-1868.50480
	45	24	27100.11663
	45	25	-28078.34493
	45	26	-4717.35136
	45	27	-10657.44184
	45	28	   -5.09027
	45	29	-1482.68578
	45	30	 -140.06251
	45	31	193418.31299
	45	32	 3234.83139
	45	33	-195225.11853
	45	34	54647.37020
	45	35	30181.37839
	45	36	-179735.46565
	45	37	38085.89408
	45	38	 9522.68701
	45	39	-95684.47031
	45	40	83798.62485
	45	41	60248.39221
	45	42	37103.18279
	45	43	   30.31771
	45	44	 3338.54767
	45	45	944086.68395
	46	1	-34453801.61954
	46	2	-7085926.62739
	46	3	86834645.37703
	46	4	420891.30095
	46	5	-11323.75973
	46	6	-521126.52158
	46	7	-15944238.44108
	46	8	-3184376.61899
	46	9	34666545.33084
	46	10	-31282664.52423
	46	11	299783.34625
	46	12	-12670129.63135
	46	13	-12499.20870
	46	14	-9198928.10640
	46	15	-2918209.83771
	46	16	-1508262274.03604
	46	17	-113596968.38229
	46	18	3640053438.27177
	46	19	-7607065.40556
	46	20	-3747970.81727
	46	21	5264083.13584
	46	22	-178200560.13543
	46	23	-12703202.57617
	46	24	207517769.45645
	46	25	-1423810576.30847
	46	26	-303532.71673
	46	27	-92566325.30134
	46	28	-47143.62597
	46	29	-10369504.64136
	46	30	-541358.58552
	46	31	-350671793.75289
	46	32	-37397057.70381
	46	33	717519575.91329
	46	34	14084021.54860
	46	35	1660943.46612
	46	36	-24720957.10154
	46	37	-37631061.70351
	46	38	-3369728.62524
	46	39	64316222.23776
	46	40	-257094896.19167
	46	41	9862809.65631
	46	42	-24403483.39492
	46	43	-21699.55956
	46	44	-2208727.38371
	46	45	-47785.91328
	46	46	3909091770.12343
	47	1	-7085926.62739
	47	2	-1919883.37840
	47	3	19315210.04880
	47	4	-11323.75973
	47	5	-27466.88646
	47	6	147020.24049
	47	7	-3184376.61899
	47	8	-783472.18644
	47	9	7141128.45703
	47	10	-6924363.36765
	47	11	-34391.44995
	47	12	-2563818.32818
	47	13	-2574.39137
	47	14	-1863906.24791
	47	15	-607086.38482
	47	16	-113596968.38229
	47	17	-48331691.93725
	47	18	266462946.65809
	47	19	-3747970.81727
	47	20	-512700.85903
	47	21	8986053.75539
	47	22	-12703202.57617
	47	23	74320.78035
	47	24	2427395.31520
	47	25	-84235376.24828
	47	26	-3714270.77684
	47	27	-1689121.94443
	47	28	-1742.55386
	47	29	-582398.38487
	47	30	-31142.40300
	47	31	-37397057.70381
	47	32	-8739080.36485
	47	33	85290564.06731
	47	34	1660943.46612
	47	35	301483.37668
	47	36	-2822140.35159
	47	37	-3369728.62524
	47	38	-614132.79082
	47	39	5042065.33813
	47	40	-30144279.89902
	47	41	1118364.58362
	47	42	-1864238.00128
	47	43	-1739.63925
	47	44	-211607.62899
	47	45	-4914.79434
	47	46	378787554.51965
	47	47	117549766.22417
